Timestamp,Date and Time,"power MAX, GW","power MIN, GW","power GUESS, GW","annualised consumption MAX, TWh","annualised consumption MIN, TWh","annualised consumption GUESS, TWh"
1441497600,2015-09-06T00:00:00,0.383610034,0.144007987,0.253291342,3.362725555,1.262374012,2.220351903
1441584000,2015-09-07T00:00:00,0.384518755,0.129772866,0.245759802,3.370691403,1.137588943,2.154330424
1441670400,2015-09-08T00:00:00,0.380543248,0.114347359,0.235362085,3.335842115,1.002368951,2.063184035
1441756800,2015-09-09T00:00:00,0.379275003,0.113966271,0.234577688,3.324724678,0.999028333,2.056308014
1441843200,2015-09-10T00:00:00,0.391139435,0.11753135,0.241915717,3.42872829,1.03027981,2.120633179
1441929600,2015-09-11T00:00:00,0.392834411,0.118040663,0.242964042,3.443586443,1.034744455,2.129822793
1442016000,2015-09-12T00:00:00,0.388374551,0.116700544,0.240205665,3.404491311,1.022996972,2.105642856
1442102400,2015-09-13T00:00:00,0.390976015,0.117482244,0.241814644,3.42729575,1.029849354,2.119747167
1442188800,2015-09-14T00:00:00,0.390976015,0.117482244,0.241814644,3.42729575,1.029849354,2.119747167
1442275200,2015-09-15T00:00:00,0.399895604,0.120162443,0.247331317,3.505484862,1.053343972,2.168106329
1442361600,2015-09-16T00:00:00,0.397294008,0.119380703,0.245722257,3.482679273,1.046491245,2.154001306
1442448000,2015-09-17T00:00:00,0.387678342,0.116491344,0.239775066,3.398388342,1.021163125,2.101868233
1442534400,2015-09-18T00:00:00,0.385870876,0.115948229,0.238657167,3.382544096,1.016402174,2.092068729
1442620800,2015-09-19T00:00:00,0.384093731,0.115414224,0.237558022,3.366965646,1.011721091,2.082433618
1442707200,2015-09-20T00:00:00,0.377531724,0.113442443,0.233499488,3.309443092,0.994436453,2.046856511
1442793600,2015-09-21T00:00:00,0.372146604,0.111824298,0.230168847,3.262237133,0.980251793,2.017660111
1442880000,2015-09-22T00:00:00,0.373467354,0.112221162,0.230985717,3.273814825,0.98373071,2.024820794
1442966400,2015-09-23T00:00:00,0.381865048,0.11474454,0.236179604,3.347429011,1.005850634,2.070350411
1443052800,2015-09-24T00:00:00,0.382131639,0.114824646,0.236344488,3.349765951,1.006552848,2.071795784
1443139200,2015-09-25T00:00:00,0.388713336,0.116802344,0.2404152,3.4074611,1.023889348,2.10747964
1443225600,2015-09-26T00:00:00,0.397231002,0.119361771,0.245683289,3.482126968,1.046325286,2.153659711
1443312000,2015-09-27T00:00:00,0.405361449,0.121804845,0.250711887,3.553398461,1.067741268,2.197740397
1443398400,2015-09-28T00:00:00,0.409620217,0.123084538,0.253345891,3.59073082,1.078959064,2.220830077
1443484800,2015-09-29T00:00:00,0.416202044,0.125062276,0.257416683,3.648427119,1.096295909,2.256514645
1443571200,2015-09-30T00:00:00,0.412330366,0.123898896,0.25502209,3.614487984,1.086097724,2.235523639
1443657600,2015-10-01T00:00:00,0.416509064,0.12515453,0.257606572,3.651118455,1.097104614,2.258179208
1443744000,2015-10-02T00:00:00,0.407773635,0.122529669,0.252203799,3.574543684,1.07409508,2.2108185
1443830400,2015-10-03T00:00:00,0.408397519,0.122717137,0.252589665,3.580012653,1.07573842,2.214201001
1443916800,2015-10-04T00:00:00,0.411421513,0.1236258,0.254459974,3.606520986,1.083703765,2.230596132
1444003200,2015-10-05T00:00:00,0.416768567,0.125232507,0.257767072,3.653393261,1.097788158,2.259586152
1444089600,2015-10-06T00:00:00,0.405748669,0.121921198,0.250951378,3.556792835,1.068761224,2.199839782
1444176000,2015-10-07T00:00:00,0.401223835,0.120561556,0.248152815,3.517128139,1.056842597,2.175307576
1444262400,2015-10-08T00:00:00,0.398395158,0.119711582,0.246403307,3.492331951,1.049391726,2.159971389
1444348800,2015-10-09T00:00:00,0.393633397,0.118280746,0.243458207,3.450590359,1.036849023,2.134154643
1444435200,2015-10-10T00:00:00,0.399585565,0.120069281,0.247139562,3.502767062,1.052527315,2.166425397
1444521600,2015-10-11T00:00:00,0.396807948,0.11923465,0.245421634,3.478418471,1.04521094,2.151366044
1444608000,2015-10-12T00:00:00,0.392443121,0.117923087,0.242722034,3.440156399,1.03371378,2.127701346
1444694400,2015-10-13T00:00:00,0.390459109,0.117326922,0.241494942,3.422764548,1.028487798,2.116944666
1444780800,2015-10-14T00:00:00,0.397998355,0.119592349,0.246157889,3.488853581,1.04834653,2.157820053
1444867200,2015-10-15T00:00:00,0.408356303,0.122704752,0.252564173,3.579651354,1.075629856,2.213977541
1444953600,2015-10-16T00:00:00,0.415565165,0.124870903,0.25702278,3.642844238,1.09461834,2.25306169
1445040000,2015-10-17T00:00:00,0.406104387,0.122028086,0.251171386,3.559911057,1.069698202,2.20176837
1445126400,2015-10-18T00:00:00,0.405774396,0.121928929,0.25096729,3.55701836,1.068828991,2.199979267
1445212800,2015-10-19T00:00:00,0.414976984,0.124694164,0.256658996,3.637688241,1.093069043,2.249872759
1445299200,2015-10-20T00:00:00,0.411464698,0.123638777,0.254486683,3.606899545,1.083817516,2.230830267
1445385600,2015-10-21T00:00:00,0.408356566,0.122704831,0.252564335,3.579653655,1.075630547,2.213978964
1445472000,2015-10-22T00:00:00,0.401241293,0.120566801,0.248163612,3.517281174,1.056888581,2.175402226
1445558400,2015-10-23T00:00:00,0.403227668,0.121163676,0.249392165,3.534693736,1.062120787,2.186171717
1445644800,2015-10-24T00:00:00,0.40680309,0.122238035,0.251603527,3.566035888,1.071538619,2.205556515
1445731200,2015-10-25T00:00:00,0.410775709,0.123431746,0.25406055,3.600859861,1.082002684,2.227094785
1445817600,2015-10-26T00:00:00,0.410378381,0.123312355,0.253814807,3.597376889,1.080956105,2.224940602
1445904000,2015-10-27T00:00:00,0.417926422,0.125580425,0.258483193,3.663543014,1.100838002,2.26586367
1445990400,2015-10-28T00:00:00,0.415940178,0.124983589,0.257254722,3.646131602,1.095606142,2.255094891
1446076800,2015-10-29T00:00:00,0.418320993,0.125698987,0.258727231,3.667001823,1.10187732,2.268002908
1446163200,2015-10-30T00:00:00,0.428589683,0.12878457,0.265078311,3.757017164,1.128925538,2.32367647
1446249600,2015-10-31T00:00:00,0.430698394,0.129418204,0.266382526,3.775502118,1.134479981,2.335109224
1446336000,2015-11-01T00:00:00,0.531458851,0.129590487,0.294329601,4.658768289,1.135990208,2.580093279
1446422400,2015-11-02T00:00:00,0.628643886,0.12868841,0.320065313,5.510692308,1.128082604,2.805692535
1446508800,2015-11-03T00:00:00,0.734704724,0.130059807,0.350841259,6.440421614,1.140104264,3.075474475
1446595200,2015-11-04T00:00:00,0.843943657,0.132386171,0.383582824,7.398010099,1.160497177,3.362487031
1446681600,2015-11-05T00:00:00,0.937677096,0.131824242,0.4087563,8.219677424,1.155571304,3.583157725
1446768000,2015-11-06T00:00:00,1.02206432,0.128650704,0.428373918,8.959415829,1.127752069,3.755125767
1446854400,2015-11-07T00:00:00,1.123627886,0.129261028,0.457042314,9.849722046,1.133102174,4.006432925
1446940800,2015-11-08T00:00:00,1.1087736,0.127552206,0.451000245,9.719509378,1.118122639,3.953468149
1447027200,2015-11-09T00:00:00,1.104529714,0.127063994,0.449274019,9.682307475,1.11384297,3.938336054
1447113600,2015-11-10T00:00:00,1.094980457,0.125965457,0.445389802,9.598598687,1.104213194,3.904287008
1447200000,2015-11-11T00:00:00,1.114654629,0.128228754,0.453392388,9.771062474,1.124053256,3.974437677
1447286400,2015-11-12T00:00:00,1.140432686,0.131194236,0.463877766,9.997032923,1.15004867,4.066352499
1447372800,2015-11-13T00:00:00,1.166149714,0.134152697,0.47433832,10.2224684,1.175982542,4.158049716
1447459200,2015-11-14T00:00:00,1.164238286,0.133932808,0.473560835,10.20571281,1.174054996,4.151234283
1447545600,2015-11-15T00:00:00,1.196321486,0.137623627,0.486610867,10.48695414,1.206408718,4.265630864
1447632000,2015-11-16T00:00:00,1.232383886,0.14177221,0.501279463,10.80307714,1.242775191,4.394215771
1447718400,2015-11-17T00:00:00,1.244694514,0.143188412,0.506286884,10.91099211,1.255189622,4.438110826
1447804800,2015-11-18T00:00:00,1.232270743,0.141759194,0.501233441,10.80208533,1.242661094,4.393812346
1447891200,2015-11-19T00:00:00,1.204213714,0.138531541,0.489821078,10.55613742,1.214367493,4.293771572
1447977600,2015-11-20T00:00:00,1.2120696,0.139435275,0.493016506,10.62500211,1.222289618,4.321782696
1448064000,2015-11-21T00:00:00,1.247982514,0.14356666,0.507624298,10.93981472,1.258505346,4.449834593
1448150400,2015-11-22T00:00:00,1.261449943,0.14511594,0.513102254,11.0578702,1.27208633,4.49785436
1448236800,2015-11-23T00:00:00,1.2502272,0.143824887,0.508537337,10.95949164,1.260768958,4.457838295
1448323200,2015-11-24T00:00:00,1.275189257,0.146696497,0.518690802,11.17830903,1.285941492,4.546843568
1448409600,2015-11-25T00:00:00,1.2869184,0.148045806,0.5234617,11.28112669,1.297769534,4.588665265
1448496000,2015-11-26T00:00:00,1.352430857,0.155582293,0.550109281,11.85540889,1.363834384,4.822257959
1448582400,2015-11-27T00:00:00,1.329856114,0.152985318,0.540926871,11.6575187,1.341069293,4.741764947
1448668800,2015-11-28T00:00:00,1.325454171,0.152478922,0.539136354,11.61893127,1.336630234,4.72606928
1448755200,2015-11-29T00:00:00,1.317099086,0.151517762,0.535737873,11.54569059,1.328204699,4.696278198
1448841600,2015-11-30T00:00:00,1.334957486,0.153572174,0.543001884,11.70223732,1.346213679,4.759954512
1448928000,2015-12-01T00:00:00,1.349763086,0.155275396,0.549024149,11.83202321,1.361144118,4.812745693
1449014400,2015-12-02T00:00:00,1.365876,0.157129009,0.555578173,11.97326902,1.377392894,4.870198264
1449100800,2015-12-03T00:00:00,1.323734743,0.152281121,0.538436966,11.60385876,1.334896307,4.719938447
1449187200,2015-12-04T00:00:00,1.348524,0.155132852,0.548520144,11.82116138,1.359894584,4.808327581
1449273600,2015-12-05T00:00:00,1.374552343,0.158127127,0.559107327,12.04932584,1.386142395,4.901134827
1449360000,2015-12-06T00:00:00,1.387925486,0.15966556,0.564546932,12.16655481,1.399628299,4.948818407
1449446400,2015-12-07T00:00:00,1.385317371,0.159365525,0.563486066,12.14369208,1.396998193,4.939518856
1449532800,2015-12-08T00:00:00,1.414261029,0.162695174,0.575259071,12.39741218,1.426185899,5.042721012
1449619200,2015-12-09T00:00:00,1.441204114,0.16579468,0.586218331,12.63359527,1.453356166,5.138789886
1449705600,2015-12-10T00:00:00,1.556409257,0.179047765,0.633078707,13.64348355,1.569532704,5.549567941
1449792000,2015-12-11T00:00:00,1.582482171,0.182047167,0.643684019,13.87203871,1.595825462,5.642534112
1449878400,2015-12-12T00:00:00,1.583983543,0.182219883,0.644294711,13.88519974,1.597339493,5.647887436
1449964800,2015-12-13T00:00:00,1.577373943,0.181459521,0.641606217,13.82725998,1.590674161,5.624320097
1450051200,2015-12-14T00:00:00,1.642086514,0.188903991,0.66792844,14.39453038,1.655932381,5.855060701
1450137600,2015-12-15T00:00:00,1.652872114,0.190144755,0.672315546,14.48907695,1.666808924,5.89351808
1450224000,2015-12-16T00:00:00,1.6461312,0.189369287,0.66957364,14.4299861,1.660011171,5.869482524
1450310400,2015-12-17T00:00:00,1.563892114,0.179908585,0.636122403,13.70907827,1.577078656,5.576248986
1450396800,2015-12-18T00:00:00,1.582872,0.182092012,0.643842584,13.87545595,1.596218577,5.643924094
1450483200,2015-12-19T00:00:00,1.614519429,0.185732701,0.656715364,14.15287731,1.628132853,5.756766879
1450569600,2015-12-20T00:00:00,1.685872114,0.193941042,0.685738492,14.77835495,1.700087176,6.011183624
1450656000,2015-12-21T00:00:00,1.660287771,0.190997845,0.675331909,14.5540826,1.674287109,5.919959514
1450742400,2015-12-22T00:00:00,1.6524744,0.190099003,0.672153774,14.48559059,1.666407856,5.892099981
1450828800,2015-12-23T00:00:00,1.682773371,0.193584566,0.68447806,14.75119137,1.696962304,6.000134677
1450915200,2015-12-24T00:00:00,1.693597029,0.194829709,0.688880647,14.84607155,1.707877225,6.038727753
1451001600,2015-12-25T00:00:00,1.716924343,0.197513259,0.698369171,15.05055879,1.731401233,6.12190415
1451088000,2015-12-26T00:00:00,1.739222057,0.200078366,0.707438898,15.24602055,1.753886958,6.201409383
1451174400,2015-12-27T00:00:00,1.802929714,0.207407231,0.733352366,15.80448188,1.81813179,6.428566842
1451260800,2015-12-28T00:00:00,1.8061152,0.207773686,0.734648081,15.83240584,1.821344136,6.439925082
1451347200,2015-12-29T00:00:00,1.820449371,0.209422675,0.740478591,15.95805919,1.835799171,6.491035326
1451433600,2015-12-30T00:00:00,1.833190971,0.210888456,0.745661312,16.06975206,1.848648207,6.536467063
1451520000,2015-12-31T00:00:00,1.705633814,0.213318948,0.713305912,14.95158601,1.869953894,6.252839628
1451606400,2016-01-01T00:00:00,1.539123306,0.211133115,0.664951675,13.4919549,1.850792882,5.828966382
1451692800,2016-01-02T00:00:00,1.365056821,0.209335035,0.614959171,11.96608809,1.835030919,5.390732096
1451779200,2016-01-03T00:00:00,1.136838793,0.201307417,0.542940206,9.965528857,1.764660814,4.759413848
1451865600,2016-01-04T00:00:00,1.019027845,0.210506106,0.520996643,8.932798091,1.845296525,4.567056569
1451952000,2016-01-05T00:00:00,0.872207448,0.213350777,0.48380886,7.645770487,1.870232913,4.241068465
1452038400,2016-01-06T00:00:00,0.704985878,0.21183735,0.436026514,6.179906207,1.856966214,3.822208421
1452124800,2016-01-07T00:00:00,0.712390844,0.214062428,0.440606409,6.24481814,1.876471245,3.862355783
1452211200,2016-01-08T00:00:00,0.738148087,0.221802081,0.456536999,6.47060613,1.944317044,4.002003333
1452297600,2016-01-09T00:00:00,0.742215082,0.22302415,0.459052394,6.506257411,1.955029702,4.024053283
1452384000,2016-01-10T00:00:00,0.762549796,0.229134417,0.471629205,6.684511511,2.008592302,4.134301611
1452470400,2016-01-11T00:00:00,0.755093638,0.226893957,0.467017648,6.61915083,1.988952428,4.093876702
1452556800,2016-01-12T00:00:00,0.76390533,0.229541734,0.472467589,6.696394121,2.012162842,4.141650883
1452643200,2016-01-13T00:00:00,0.77514089,0.232917846,0.479416667,6.79488504,2.04175784,4.202566503
1452729600,2016-01-14T00:00:00,0.77387317,0.232536916,0.478632595,6.783772205,2.038418605,4.195693329
1452816000,2016-01-15T00:00:00,0.746845975,0.224415662,0.461916553,6.54685182,1.967227694,4.049160508
1452902400,2016-01-16T00:00:00,0.749523703,0.225220278,0.4635727,6.570324777,1.974280955,4.06367829
1452988800,2016-01-17T00:00:00,0.742590489,0.223136954,0.459284579,6.509548227,1.956018541,4.026088619
1453075200,2016-01-18T00:00:00,0.755318488,0.226961521,0.467156716,6.621121868,1.989544695,4.095095769
1453161600,2016-01-19T00:00:00,0.738460882,0.221896071,0.45673046,6.473348094,1.945140961,4.003699209
1453248000,2016-01-20T00:00:00,0.744077678,0.223583832,0.46020439,6.522584924,1.959935867,4.034151682
1453334400,2016-01-21T00:00:00,0.747036304,0.224472853,0.46203427,6.548520241,1.967729029,4.050192409
1453420800,2016-01-22T00:00:00,0.78697697,0.236474405,0.486737161,6.898640115,2.072934635,4.26673795
1453507200,2016-01-23T00:00:00,0.814343343,0.244697577,0.503662981,7.138533742,2.145018959,4.415109691
1453593600,2016-01-24T00:00:00,0.82913608,0.249142565,0.512812137,7.268206875,2.183983729,4.495311189
1453680000,2016-01-25T00:00:00,0.820999989,0.246697796,0.507780048,7.196885904,2.16255288,4.451199902
1453766400,2016-01-26T00:00:00,0.844456749,0.25374619,0.522287813,7.402507862,2.224339098,4.578374968
1453852800,2016-01-27T00:00:00,0.85343068,0.256442717,0.527838097,7.481173338,2.247976856,4.627028756
1453939200,2016-01-28T00:00:00,0.86645021,0.260354884,0.535890542,7.59530254,2.282270916,4.697616493
1454025600,2016-01-29T00:00:00,0.868637283,0.261012066,0.537243224,7.614474423,2.28803177,4.709474106
1454112000,2016-01-30T00:00:00,0.88270454,0.265239059,0.545943678,7.737787995,2.325085591,4.785742282
1454198400,2016-01-31T00:00:00,0.897989506,0.269831955,0.555397272,7.87177601,2.365346917,4.868612491
1454284800,2016-02-01T00:00:00,0.904266414,0.271718069,0.559279475,7.926799384,2.38188059,4.902643882
1454371200,2016-02-02T00:00:00,0.923417283,0.277472609,0.571124091,8.094675906,2.432324887,5.006473783
1454457600,2016-02-03T00:00:00,0.942214142,0.283120774,0.582749755,8.259449165,2.481836703,5.108384349
1454544000,2016-02-04T00:00:00,0.959445317,0.288298475,0.593407059,8.410497647,2.527224435,5.201806282
1454630400,2016-02-05T00:00:00,0.974327705,0.292770403,0.602611663,8.540956663,2.566425351,5.282493842
1454716800,2016-02-06T00:00:00,0.984509632,0.295829914,0.60890908,8.630211434,2.593245029,5.337696999
1454803200,2016-02-07T00:00:00,1.004793416,0.301924878,0.621454392,8.808019088,2.646673479,5.447669204
1454889600,2016-02-08T00:00:00,1.01786847,0.305853729,0.629541179,8.922635009,2.68111379,5.518557972
1454976000,2016-02-09T00:00:00,1.042393302,0.313223062,0.644709535,9.137619686,2.745713359,5.651523783
1455062400,2016-02-10T00:00:00,1.056417243,0.317437039,0.653383198,9.260553548,2.782653083,5.727557113
1455148800,2016-02-11T00:00:00,1.105385525,0.33215125,0.683669577,9.689809508,2.911637859,5.993047508
1455235200,2016-02-12T00:00:00,1.118942175,0.336224814,0.692054226,9.808647109,2.947346719,6.066547342
1455321600,2016-02-13T00:00:00,1.108993893,0.333235509,0.685901316,9.721440469,2.921142473,6.012610932
1455408000,2016-02-14T00:00:00,1.103047764,0.331448789,0.682223695,9.669316695,2.905480085,5.980372915
1455494400,2016-02-15T00:00:00,1.106809708,0.332579195,0.684550419,9.7022939,2.915389225,6.000768976
1455580800,2016-02-16T00:00:00,1.071075306,0.32184156,0.662449059,9.389046129,2.821263116,5.807028452
1455667200,2016-02-17T00:00:00,1.062611587,0.319298344,0.657214336,9.314853173,2.79896928,5.761140872
1455753600,2016-02-18T00:00:00,1.040983689,0.312799495,0.643837704,9.125263015,2.742000371,5.643881309
1455840000,2016-02-19T00:00:00,1.025383302,0.30811182,0.634189025,8.988510024,2.700908212,5.559300991
1455926400,2016-02-20T00:00:00,1.038704995,0.312114783,0.642428355,9.105287988,2.735998184,5.631526961
1456012800,2016-02-21T00:00:00,1.019152335,0.306239511,0.630335236,8.933889372,2.684495552,5.52551868
1456099200,2016-02-22T00:00:00,1.011699328,0.303999997,0.625725628,8.868556306,2.664863976,5.485110851
1456185600,2016-02-23T00:00:00,1.027012121,0.308601255,0.635196433,9.002788256,2.7051986,5.568131931
1456272000,2016-02-24T00:00:00,1.00713669,0.302628995,0.622903683,8.828560228,2.652845773,5.460373688
1456358400,2016-02-25T00:00:00,1.013567174,0.304561256,0.626880871,8.884929845,2.669783971,5.495237716
1456444800,2016-02-26T00:00:00,1.017715026,0.305807622,0.629446275,8.921289917,2.68070961,5.517726046
1456531200,2016-02-27T00:00:00,1.014514879,0.304846027,0.627467017,8.893237431,2.672280272,5.500375873
1456617600,2016-02-28T00:00:00,1.020916485,0.30676961,0.631426345,8.949353909,2.689142406,5.535083337
1456704000,2016-02-29T00:00:00,1.027316778,0.3086928,0.63538486,9.00545888,2.706001082,5.569783684
1456790400,2016-03-01T00:00:00,1.032651231,0.31029572,0.638684164,9.052220693,2.720052283,5.598705385
1456876800,2016-03-02T00:00:00,1.074255632,0.322797199,0.664416058,9.416924869,2.829640246,5.824271166
1456963200,2016-03-03T00:00:00,1.052919133,0.316385911,0.651219653,9.229889121,2.773438897,5.70859148
1457049600,2016-03-04T00:00:00,1.068590401,0.321094885,0.660912171,9.367263455,2.814717759,5.793556092
1457136000,2016-03-05T00:00:00,1.066834127,0.320567152,0.659825934,9.351867956,2.81009165,5.784034135
1457222400,2016-03-06T00:00:00,1.07687823,0.323585249,0.666038108,9.43991456,2.836548293,5.838490054
1457308800,2016-03-07T00:00:00,1.072483606,0.322264733,0.663320079,9.401391294,2.824972647,5.81466381
1457395200,2016-03-08T00:00:00,1.081262352,0.32490261,0.668749642,9.478345775,2.848096278,5.862259365
1457481600,2016-03-09T00:00:00,1.087446064,0.32676072,0.672574205,9.532552198,2.86438447,5.89578548
1457568000,2016-03-10T00:00:00,1.103660753,0.331632983,0.682602823,9.674690162,2.907094729,5.983696348
1457654400,2016-03-11T00:00:00,1.104037473,0.331746181,0.68283582,9.677992485,2.908087026,5.985738801
1457740800,2016-03-12T00:00:00,1.097835384,0.32988255,0.678999892,9.623624972,2.89175043,5.952113054
1457827200,2016-03-13T00:00:00,1.082329505,0.325223273,0.669409666,9.487700439,2.85090721,5.868045128
1457913600,2016-03-14T00:00:00,1.10197011,0.331124971,0.681557178,9.659869981,2.902641494,5.974530219
1458000000,2016-03-15T00:00:00,1.109206536,0.333299405,0.686032833,9.723304498,2.921702585,6.013763815
1458086400,2016-03-16T00:00:00,1.09266632,0.328329326,0.675802879,9.578312959,2.878134871,5.92408804
1458172800,2016-03-17T00:00:00,1.078193466,0.323980457,0.666851568,9.451443924,2.840012688,5.845620847
1458259200,2016-03-18T00:00:00,1.057120802,0.317648448,0.653818342,9.266720953,2.784506293,5.731371589
1458345600,2016-03-19T00:00:00,1.05512432,0.317048536,0.652583539,9.249219792,2.779247465,5.720547301
1458432000,2016-03-20T00:00:00,1.075297845,0.323110368,0.665060657,9.426060912,2.832385486,5.829921715
1458518400,2016-03-21T00:00:00,1.068271436,0.320999041,0.660714895,9.364467411,2.813877591,5.791826768
1458604800,2016-03-22T00:00:00,1.061659813,0.31901235,0.656625674,9.306509917,2.796462261,5.755980654
1458691200,2016-03-23T00:00:00,1.065432258,0.320145912,0.658958892,9.339579172,2.806399061,5.776433648
1458777600,2016-03-24T00:00:00,1.078415297,0.324047114,0.666988769,9.453388498,2.840597002,5.846823546
1458864000,2016-03-25T00:00:00,1.09175143,0.328054416,0.675237029,9.570293032,2.875725006,5.919127797
1458950400,2016-03-26T00:00:00,1.1101083,0.333570371,0.686590565,9.731209362,2.924077874,6.018652892
1459036800,2016-03-27T00:00:00,1.104708217,0.33194773,0.683250669,9.68387223,2.909853799,5.989375363
1459123200,2016-03-28T00:00:00,1.138183746,0.342006608,0.703954939,9.97731872,2.998029929,6.170868999
1459209600,2016-03-29T00:00:00,1.147902321,0.34492689,0.709965778,10.06251175,3.023629116,6.22356001
1459296000,2016-03-30T00:00:00,1.145741763,0.344277675,0.708629495,10.04357229,3.017938103,6.211846152
1459382400,2016-03-31T00:00:00,1.120904529,0.336814471,0.693267922,9.825849105,2.952515653,6.0771866
1459468800,2016-04-01T00:00:00,1.129532324,0.33940699,0.698604124,9.901480355,2.975241674,6.12396375
1459555200,2016-04-02T00:00:00,1.115643583,0.335233638,0.69001408,9.779731647,2.93865807,6.048663427
1459641600,2016-04-03T00:00:00,1.117978719,0.33593531,0.691458338,9.800201447,2.944808929,6.061323787
1459728000,2016-04-04T00:00:00,1.115126414,0.335078237,0.689694216,9.775198144,2.937295823,6.045859502
1459814400,2016-04-05T00:00:00,1.114337534,0.334841191,0.689206303,9.768282827,2.935217877,6.041582449
1459900800,2016-04-06T00:00:00,1.126523819,0.338502981,0.696743394,9.875107797,2.967317128,6.107652594
1459987200,2016-04-07T00:00:00,1.143951361,0.343739687,0.70752215,10.02787763,3.013222099,6.202139164
1460073600,2016-04-08T00:00:00,1.134436241,0.340880541,0.701637146,9.944468086,2.988158822,6.150551219
1460160000,2016-04-09T00:00:00,1.159476929,0.34840488,0.717124554,10.16397476,3.054117181,6.286313838
1460246400,2016-04-10T00:00:00,1.193226794,0.358546193,0.737998498,10.45982608,3.143015925,6.469294835
1460332800,2016-04-11T00:00:00,1.179074217,0.354293562,0.729245275,10.33576459,3.105737368,6.392564083
1460419200,2016-04-12T00:00:00,1.171453196,0.352003563,0.724531752,10.26895871,3.085663235,6.351245334
1460505600,2016-04-13T00:00:00,1.179074217,0.354293562,0.729245275,10.33576459,3.105737368,6.392564083
1460592000,2016-04-14T00:00:00,1.214857318,0.36504583,0.751376755,10.64943925,3.19999175,6.586568631
1460678400,2016-04-15T00:00:00,1.220140579,0.366633369,0.754644397,10.69575231,3.21390811,6.615212786
1460764800,2016-04-16T00:00:00,1.204660952,0.36198198,0.745070407,10.56005791,3.17313404,6.531287191
1460851200,2016-04-17T00:00:00,1.200523601,0.36073877,0.742511498,10.52378989,3.162236061,6.508855793
1460937600,2016-04-18T00:00:00,1.19017891,0.357630351,0.736113413,10.43310833,3.134987655,6.452770182
1461024000,2016-04-19T00:00:00,1.20393114,0.361762683,0.744619026,10.55366037,3.17121168,6.527330383
1461110400,2016-04-20T00:00:00,1.217752938,0.36591592,0.753167666,10.67482226,3.207618952,6.602267763
1461196800,2016-04-21T00:00:00,1.206686312,0.36259057,0.746323071,10.57781221,3.178468932,6.542268043
1461283200,2016-04-22T00:00:00,1.21135002,0.363991942,0.749207527,10.61869427,3.190753361,6.567553182
1461369600,2016-04-23T00:00:00,1.218344926,0.366093803,0.753533805,10.68001162,3.209178276,6.605477331
1461456000,2016-04-24T00:00:00,1.188031478,0.356985081,0.734785249,10.41428394,3.129331217,6.44112749
1461542400,2016-04-25T00:00:00,1.17986966,0.354532581,0.729737248,10.34273744,3.107832602,6.396876718
1461628800,2016-04-26T00:00:00,1.181035259,0.354882825,0.730458159,10.35295508,3.110902844,6.403196224
1461715200,2016-04-27T00:00:00,1.139064509,0.342271264,0.704499682,9.985039482,3.000349899,6.175644211
1461801600,2016-04-28T00:00:00,1.120399174,0.33666262,0.692955364,9.82141916,2.951184523,6.074446724
1461888000,2016-04-29T00:00:00,1.137867407,0.341911553,0.703759287,9.974545689,2.997196676,6.169153908
1461974400,2016-04-30T00:00:00,1.140181541,0.342606915,0.705190555,9.994831387,3.003292215,6.181700403
1462060800,2016-05-01T00:00:00,1.166978503,0.350658987,0.7217642,10.22973356,3.073876683,6.32698498
1462147200,2016-05-02T00:00:00,1.201935971,0.361163166,0.743385034,10.53617072,3.16595631,6.516513212
1462233600,2016-05-03T00:00:00,1.201917594,0.361157644,0.743373669,10.53600963,3.165907905,6.51641358
1462320000,2016-05-04T00:00:00,1.246199853,0.374463778,0.770761791,10.92418791,3.282549474,6.756497856
1462406400,2016-05-05T00:00:00,1.26951052,0.381468272,0.785179198,11.12852922,3.343950874,6.882880849
1462492800,2016-05-06T00:00:00,1.274172915,0.38286925,0.788062842,11.16939978,3.356231846,6.908158871
1462579200,2016-05-07T00:00:00,1.278835311,0.384270228,0.790946486,11.21027034,3.368512817,6.933436892
1462665600,2016-05-08T00:00:00,1.29398941,0.3888238,0.80031914,11.34311117,3.408429432,7.01559758
1462752000,2016-05-09T00:00:00,1.310310421,0.393728011,0.810413517,11.48618115,3.451419747,7.10408489
1462838400,2016-05-10T00:00:00,1.318470926,0.396180117,0.815460706,11.55771614,3.472914905,7.148328545
1462924800,2016-05-11T00:00:00,1.289622352,0.387511567,0.797618159,11.30482954,3.396926394,6.991920784
1463011200,2016-05-12T00:00:00,1.285114844,0.38615713,0.794830312,11.26531673,3.385053405,6.967482517
1463097600,2016-05-13T00:00:00,1.288925355,0.38730213,0.797187074,11.29871966,3.395090471,6.988141891
1463184000,2016-05-14T00:00:00,1.296584443,0.389603567,0.801924141,11.36585923,3.415264871,7.02966702
1463270400,2016-05-15T00:00:00,1.276922836,0.383695559,0.78976364,11.19350558,3.363475268,6.923068064
1463356800,2016-05-16T00:00:00,1.256297773,0.377498046,0.77700725,11.01270628,3.309147873,6.811245553
1463443200,2016-05-17T00:00:00,1.250828121,0.3758545,0.773624327,10.96475931,3.294740551,6.781590847
1463529600,2016-05-18T00:00:00,1.278925881,0.384297443,0.791002502,11.21106428,3.368751383,6.933927935
1463616000,2016-05-19T00:00:00,1.2548434,0.37706103,0.776107735,10.99995724,3.305316985,6.803360405
